start,end,type,confidence
EXP_39f76d,DAT_ebb56b,experiment_to_dataset,0.7
EXP_39f76d,DAT_5598ed,experiment_to_dataset,0.7
EXP_39f76d,DAT_2bfd93,experiment_to_dataset,0.7
EXP_39f76d,DAT_4c0201,experiment_to_dataset,0.7
EXP_39f76d,DAT_586a3c,experiment_to_dataset,0.7
EXP_39f76d,DAT_91b96a,experiment_to_dataset,0.7
EXP_39f76d,DAT_0b0253,experiment_to_dataset,0.7
EXP_39f76d,DAT_1321be,experiment_to_dataset,0.7
EXP_39f76d,DAT_ba9389,experiment_to_dataset,0.7
EXP_39f76d,DAT_57c632,experiment_to_dataset,0.7
EXP_39f76d,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_39f76d,DAT_c9fb10,experiment_to_dataset,0.7
EXP_85402b,DAT_409b58,experiment_to_dataset,0.7
EXP_85402b,DAT_a57533,experiment_to_dataset,0.7
EXP_85402b,DAT_1be135,experiment_to_dataset,0.7
EXP_85402b,DAT_d0f272,experiment_to_dataset,0.7
EXP_85402b,DAT_fc35a8,experiment_to_dataset,0.7
EXP_85402b,DAT_ddaef4,experiment_to_dataset,0.7
EXP_85402b,DAT_2ef710,experiment_to_dataset,0.7
EXP_85402b,DAT_831141,experiment_to_dataset,0.7
EXP_85402b,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_85402b,DAT_779fa5,experiment_to_dataset,0.7
EXP_85402b,DAT_81cfc7,experiment_to_dataset,0.7
EXP_85402b,DAT_7b0b32,experiment_to_dataset,0.7
EXP_85402b,DAT_451967,experiment_to_dataset,0.7
EXP_85402b,DAT_d88a4b,experiment_to_dataset,0.7
EXP_85402b,DAT_461690,experiment_to_dataset,0.7
EXP_85402b,DAT_bc7d78,experiment_to_dataset,0.7
EXP_85402b,DAT_424973,experiment_to_dataset,0.7
EXP_85402b,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_85402b,DAT_c53843,experiment_to_dataset,0.7
EXP_85402b,DAT_0bd55f,experiment_to_dataset,0.7
EXP_85402b,DAT_db1b88,experiment_to_dataset,0.7
EXP_85402b,DAT_7858c5,experiment_to_dataset,0.7
EXP_85402b,DAT_128e7a,experiment_to_dataset,0.7
EXP_85402b,DAT_48101b,experiment_to_dataset,0.7
EXP_85402b,DAT_474bd6,experiment_to_dataset,0.7
EXP_85402b,DAT_68672b,experiment_to_dataset,0.7
EXP_85402b,DAT_b5778b,experiment_to_dataset,0.7
EXP_85402b,DAT_aadaa6,experiment_to_dataset,0.7
EXP_85402b,DAT_4f7f37,experiment_to_dataset,0.7
EXP_85402b,DAT_60c8bb,experiment_to_dataset,0.7
EXP_85402b,DAT_5391a0,experiment_to_dataset,0.7
EXP_85402b,DAT_67299e,experiment_to_dataset,0.7
EXP_85402b,DAT_65a6c1,experiment_to_dataset,0.7
EXP_85402b,DAT_33d66d,experiment_to_dataset,0.7
EXP_85402b,DAT_c3b81e,experiment_to_dataset,0.7
EXP_85402b,DAT_45398e,experiment_to_dataset,0.7
EXP_85402b,DAT_9ee783,experiment_to_dataset,0.7
EXP_85402b,DAT_c850d3,experiment_to_dataset,0.7
EXP_85402b,DAT_122ba2,experiment_to_dataset,0.7
EXP_85402b,DAT_bbc354,experiment_to_dataset,0.7
EXP_85402b,DAT_d277a2,experiment_to_dataset,0.7
EXP_85402b,DAT_ebb56b,experiment_to_dataset,0.7
EXP_85402b,DAT_5598ed,experiment_to_dataset,0.7
EXP_85402b,DAT_2bfd93,experiment_to_dataset,0.7
EXP_85402b,DAT_4c0201,experiment_to_dataset,0.7
EXP_85402b,DAT_586a3c,experiment_to_dataset,0.7
EXP_85402b,DAT_91b96a,experiment_to_dataset,0.7
EXP_85402b,DAT_0b0253,experiment_to_dataset,0.7
EXP_85402b,DAT_1321be,experiment_to_dataset,0.7
EXP_85402b,DAT_ba9389,experiment_to_dataset,0.7
EXP_85402b,DAT_57c632,experiment_to_dataset,0.7
EXP_85402b,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_85402b,DAT_c9fb10,experiment_to_dataset,0.7
EXP_896fd8,DAT_409b58,experiment_to_dataset,0.7
EXP_896fd8,DAT_a57533,experiment_to_dataset,0.7
EXP_896fd8,DAT_1be135,experiment_to_dataset,0.7
EXP_896fd8,DAT_d0f272,experiment_to_dataset,0.7
EXP_896fd8,DAT_fc35a8,experiment_to_dataset,0.7
EXP_896fd8,DAT_ddaef4,experiment_to_dataset,0.7
EXP_896fd8,DAT_2ef710,experiment_to_dataset,0.7
EXP_896fd8,DAT_831141,experiment_to_dataset,0.7
EXP_896fd8,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_896fd8,DAT_779fa5,experiment_to_dataset,0.7
EXP_896fd8,DAT_81cfc7,experiment_to_dataset,0.7
EXP_896fd8,DAT_7b0b32,experiment_to_dataset,0.7
EXP_896fd8,DAT_451967,experiment_to_dataset,0.7
EXP_896fd8,DAT_d88a4b,experiment_to_dataset,0.7
EXP_896fd8,DAT_461690,experiment_to_dataset,0.7
EXP_896fd8,DAT_bc7d78,experiment_to_dataset,0.7
EXP_896fd8,DAT_424973,experiment_to_dataset,0.7
EXP_896fd8,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_896fd8,DAT_c53843,experiment_to_dataset,0.7
EXP_896fd8,DAT_0bd55f,experiment_to_dataset,0.7
EXP_896fd8,DAT_db1b88,experiment_to_dataset,0.7
EXP_896fd8,DAT_7858c5,experiment_to_dataset,0.7
EXP_896fd8,DAT_128e7a,experiment_to_dataset,0.7
EXP_896fd8,DAT_48101b,experiment_to_dataset,0.7
EXP_896fd8,DAT_474bd6,experiment_to_dataset,0.7
EXP_896fd8,DAT_68672b,experiment_to_dataset,0.7
EXP_896fd8,DAT_b5778b,experiment_to_dataset,0.7
EXP_896fd8,DAT_aadaa6,experiment_to_dataset,0.7
EXP_896fd8,DAT_4f7f37,experiment_to_dataset,0.7
EXP_896fd8,DAT_60c8bb,experiment_to_dataset,0.7
EXP_896fd8,DAT_5391a0,experiment_to_dataset,0.7
EXP_896fd8,DAT_67299e,experiment_to_dataset,0.7
EXP_896fd8,DAT_65a6c1,experiment_to_dataset,0.7
EXP_896fd8,DAT_33d66d,experiment_to_dataset,0.7
EXP_896fd8,DAT_c3b81e,experiment_to_dataset,0.7
EXP_896fd8,DAT_45398e,experiment_to_dataset,0.7
EXP_896fd8,DAT_9ee783,experiment_to_dataset,0.7
EXP_896fd8,DAT_c850d3,experiment_to_dataset,0.7
EXP_896fd8,DAT_122ba2,experiment_to_dataset,0.7
EXP_896fd8,DAT_bbc354,experiment_to_dataset,0.7
EXP_896fd8,DAT_d277a2,experiment_to_dataset,0.7
EXP_896fd8,DAT_ebb56b,experiment_to_dataset,0.7
EXP_896fd8,DAT_5598ed,experiment_to_dataset,0.7
EXP_896fd8,DAT_2bfd93,experiment_to_dataset,0.7
EXP_896fd8,DAT_4c0201,experiment_to_dataset,0.7
EXP_896fd8,DAT_586a3c,experiment_to_dataset,0.7
EXP_896fd8,DAT_91b96a,experiment_to_dataset,0.7
EXP_896fd8,DAT_0b0253,experiment_to_dataset,0.7
EXP_896fd8,DAT_1321be,experiment_to_dataset,0.7
EXP_896fd8,DAT_ba9389,experiment_to_dataset,0.7
EXP_896fd8,DAT_57c632,experiment_to_dataset,0.7
EXP_896fd8,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_896fd8,DAT_c9fb10,experiment_to_dataset,0.7
EXP_5b0810,DAT_409b58,experiment_to_dataset,0.7
EXP_5b0810,DAT_a57533,experiment_to_dataset,0.7
EXP_5b0810,DAT_1be135,experiment_to_dataset,0.7
EXP_5b0810,DAT_d0f272,experiment_to_dataset,0.7
EXP_5b0810,DAT_fc35a8,experiment_to_dataset,0.7
EXP_5b0810,DAT_ddaef4,experiment_to_dataset,0.7
EXP_5b0810,DAT_2ef710,experiment_to_dataset,0.7
EXP_5b0810,DAT_831141,experiment_to_dataset,0.7
EXP_5b0810,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_5b0810,DAT_779fa5,experiment_to_dataset,0.7
EXP_5b0810,DAT_81cfc7,experiment_to_dataset,0.7
EXP_5b0810,DAT_7b0b32,experiment_to_dataset,0.7
EXP_5b0810,DAT_451967,experiment_to_dataset,0.7
EXP_5b0810,DAT_d88a4b,experiment_to_dataset,0.7
EXP_5b0810,DAT_461690,experiment_to_dataset,0.7
EXP_5b0810,DAT_bc7d78,experiment_to_dataset,0.7
EXP_5b0810,DAT_424973,experiment_to_dataset,0.7
EXP_5b0810,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_5b0810,DAT_c53843,experiment_to_dataset,0.7
EXP_5b0810,DAT_0bd55f,experiment_to_dataset,0.7
EXP_5b0810,DAT_db1b88,experiment_to_dataset,0.7
EXP_5b0810,DAT_7858c5,experiment_to_dataset,0.7
EXP_5b0810,DAT_128e7a,experiment_to_dataset,0.7
EXP_5b0810,DAT_48101b,experiment_to_dataset,0.7
EXP_5b0810,DAT_474bd6,experiment_to_dataset,0.7
EXP_5b0810,DAT_68672b,experiment_to_dataset,0.7
EXP_5b0810,DAT_b5778b,experiment_to_dataset,0.7
EXP_5b0810,DAT_aadaa6,experiment_to_dataset,0.7
EXP_5b0810,DAT_4f7f37,experiment_to_dataset,0.7
EXP_5b0810,DAT_60c8bb,experiment_to_dataset,0.7
EXP_5b0810,DAT_5391a0,experiment_to_dataset,0.7
EXP_5b0810,DAT_67299e,experiment_to_dataset,0.7
EXP_5b0810,DAT_65a6c1,experiment_to_dataset,0.7
EXP_5b0810,DAT_33d66d,experiment_to_dataset,0.7
EXP_5b0810,DAT_c3b81e,experiment_to_dataset,0.7
EXP_5b0810,DAT_45398e,experiment_to_dataset,0.7
EXP_5b0810,DAT_9ee783,experiment_to_dataset,0.7
EXP_5b0810,DAT_c850d3,experiment_to_dataset,0.7
EXP_5b0810,DAT_122ba2,experiment_to_dataset,0.7
EXP_5b0810,DAT_bbc354,experiment_to_dataset,0.7
EXP_5b0810,DAT_d277a2,experiment_to_dataset,0.7
EXP_5b0810,DAT_ebb56b,experiment_to_dataset,0.7
EXP_5b0810,DAT_5598ed,experiment_to_dataset,0.7
EXP_5b0810,DAT_2bfd93,experiment_to_dataset,0.7
EXP_5b0810,DAT_4c0201,experiment_to_dataset,0.7
EXP_5b0810,DAT_586a3c,experiment_to_dataset,0.7
EXP_5b0810,DAT_91b96a,experiment_to_dataset,0.7
EXP_5b0810,DAT_0b0253,experiment_to_dataset,0.7
EXP_5b0810,DAT_1321be,experiment_to_dataset,0.7
EXP_5b0810,DAT_ba9389,experiment_to_dataset,0.7
EXP_5b0810,DAT_57c632,experiment_to_dataset,0.7
EXP_5b0810,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_5b0810,DAT_c9fb10,experiment_to_dataset,0.7
EXP_fb6473,DAT_409b58,experiment_to_dataset,0.7
EXP_fb6473,DAT_a57533,experiment_to_dataset,0.7
EXP_fb6473,DAT_1be135,experiment_to_dataset,0.7
EXP_fb6473,DAT_d0f272,experiment_to_dataset,0.7
EXP_fb6473,DAT_fc35a8,experiment_to_dataset,0.7
EXP_fb6473,DAT_ddaef4,experiment_to_dataset,0.7
EXP_fb6473,DAT_2ef710,experiment_to_dataset,0.7
EXP_fb6473,DAT_831141,experiment_to_dataset,0.7
EXP_fb6473,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_fb6473,DAT_779fa5,experiment_to_dataset,0.7
EXP_fb6473,DAT_81cfc7,experiment_to_dataset,0.7
EXP_fb6473,DAT_7b0b32,experiment_to_dataset,0.7
EXP_fb6473,DAT_451967,experiment_to_dataset,0.7
EXP_fb6473,DAT_d88a4b,experiment_to_dataset,0.7
EXP_fb6473,DAT_461690,experiment_to_dataset,0.7
EXP_fb6473,DAT_bc7d78,experiment_to_dataset,0.7
EXP_fb6473,DAT_424973,experiment_to_dataset,0.7
EXP_fb6473,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_fb6473,DAT_c53843,experiment_to_dataset,0.7
EXP_fb6473,DAT_0bd55f,experiment_to_dataset,0.7
EXP_fb6473,DAT_db1b88,experiment_to_dataset,0.7
EXP_fb6473,DAT_7858c5,experiment_to_dataset,0.7
EXP_fb6473,DAT_128e7a,experiment_to_dataset,0.7
EXP_fb6473,DAT_48101b,experiment_to_dataset,0.7
EXP_fb6473,DAT_474bd6,experiment_to_dataset,0.7
EXP_fb6473,DAT_68672b,experiment_to_dataset,0.7
EXP_fb6473,DAT_b5778b,experiment_to_dataset,0.7
EXP_fb6473,DAT_aadaa6,experiment_to_dataset,0.7
EXP_fb6473,DAT_4f7f37,experiment_to_dataset,0.7
EXP_fb6473,DAT_60c8bb,experiment_to_dataset,0.7
EXP_fb6473,DAT_5391a0,experiment_to_dataset,0.7
EXP_fb6473,DAT_67299e,experiment_to_dataset,0.7
EXP_fb6473,DAT_65a6c1,experiment_to_dataset,0.7
EXP_fb6473,DAT_33d66d,experiment_to_dataset,0.7
EXP_fb6473,DAT_c3b81e,experiment_to_dataset,0.7
EXP_fb6473,DAT_45398e,experiment_to_dataset,0.7
EXP_fb6473,DAT_9ee783,experiment_to_dataset,0.7
EXP_fb6473,DAT_c850d3,experiment_to_dataset,0.7
EXP_fb6473,DAT_122ba2,experiment_to_dataset,0.7
EXP_fb6473,DAT_bbc354,experiment_to_dataset,0.7
EXP_fb6473,DAT_d277a2,experiment_to_dataset,0.7
EXP_fb6473,DAT_ebb56b,experiment_to_dataset,0.7
EXP_fb6473,DAT_5598ed,experiment_to_dataset,0.7
EXP_fb6473,DAT_2bfd93,experiment_to_dataset,0.7
EXP_fb6473,DAT_4c0201,experiment_to_dataset,0.7
EXP_fb6473,DAT_586a3c,experiment_to_dataset,0.7
EXP_fb6473,DAT_91b96a,experiment_to_dataset,0.7
EXP_fb6473,DAT_0b0253,experiment_to_dataset,0.7
EXP_fb6473,DAT_1321be,experiment_to_dataset,0.7
EXP_fb6473,DAT_ba9389,experiment_to_dataset,0.7
EXP_fb6473,DAT_57c632,experiment_to_dataset,0.7
EXP_fb6473,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_fb6473,DAT_c9fb10,experiment_to_dataset,0.7
EXP_297549,DAT_409b58,experiment_to_dataset,0.7
EXP_297549,DAT_a57533,experiment_to_dataset,0.7
EXP_297549,DAT_1be135,experiment_to_dataset,0.7
EXP_297549,DAT_d0f272,experiment_to_dataset,0.7
EXP_297549,DAT_fc35a8,experiment_to_dataset,0.7
EXP_297549,DAT_ddaef4,experiment_to_dataset,0.7
EXP_297549,DAT_2ef710,experiment_to_dataset,0.7
EXP_297549,DAT_831141,experiment_to_dataset,0.7
EXP_297549,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_297549,DAT_779fa5,experiment_to_dataset,0.7
EXP_297549,DAT_81cfc7,experiment_to_dataset,0.7
EXP_297549,DAT_7b0b32,experiment_to_dataset,0.7
EXP_297549,DAT_451967,experiment_to_dataset,0.7
EXP_297549,DAT_d88a4b,experiment_to_dataset,0.7
EXP_297549,DAT_461690,experiment_to_dataset,0.7
EXP_297549,DAT_bc7d78,experiment_to_dataset,0.7
EXP_297549,DAT_424973,experiment_to_dataset,0.7
EXP_297549,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_297549,DAT_c53843,experiment_to_dataset,0.7
EXP_297549,DAT_0bd55f,experiment_to_dataset,0.7
EXP_297549,DAT_db1b88,experiment_to_dataset,0.7
EXP_297549,DAT_7858c5,experiment_to_dataset,0.7
EXP_297549,DAT_128e7a,experiment_to_dataset,0.7
EXP_297549,DAT_48101b,experiment_to_dataset,0.7
EXP_297549,DAT_474bd6,experiment_to_dataset,0.7
EXP_297549,DAT_68672b,experiment_to_dataset,0.7
EXP_297549,DAT_b5778b,experiment_to_dataset,0.7
EXP_297549,DAT_aadaa6,experiment_to_dataset,0.7
EXP_297549,DAT_4f7f37,experiment_to_dataset,0.7
EXP_297549,DAT_60c8bb,experiment_to_dataset,0.7
EXP_297549,DAT_5391a0,experiment_to_dataset,0.7
EXP_297549,DAT_67299e,experiment_to_dataset,0.7
EXP_297549,DAT_65a6c1,experiment_to_dataset,0.7
EXP_297549,DAT_33d66d,experiment_to_dataset,0.7
EXP_297549,DAT_c3b81e,experiment_to_dataset,0.7
EXP_297549,DAT_45398e,experiment_to_dataset,0.7
EXP_297549,DAT_9ee783,experiment_to_dataset,0.7
EXP_297549,DAT_c850d3,experiment_to_dataset,0.7
EXP_297549,DAT_122ba2,experiment_to_dataset,0.7
EXP_297549,DAT_bbc354,experiment_to_dataset,0.7
EXP_297549,DAT_d277a2,experiment_to_dataset,0.7
EXP_297549,DAT_ebb56b,experiment_to_dataset,0.7
EXP_297549,DAT_5598ed,experiment_to_dataset,0.7
EXP_297549,DAT_2bfd93,experiment_to_dataset,0.7
EXP_297549,DAT_4c0201,experiment_to_dataset,0.7
EXP_297549,DAT_586a3c,experiment_to_dataset,0.7
EXP_297549,DAT_91b96a,experiment_to_dataset,0.7
EXP_297549,DAT_0b0253,experiment_to_dataset,0.7
EXP_297549,DAT_1321be,experiment_to_dataset,0.7
EXP_297549,DAT_ba9389,experiment_to_dataset,0.7
EXP_297549,DAT_57c632,experiment_to_dataset,0.7
EXP_297549,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_297549,DAT_c9fb10,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_409b58,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_a57533,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_1be135,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_d0f272,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_fc35a8,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_ddaef4,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_2ef710,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_831141,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_779fa5,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_81cfc7,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_7b0b32,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_451967,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_d88a4b,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_461690,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_bc7d78,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_424973,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_c53843,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_0bd55f,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_db1b88,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_7858c5,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_128e7a,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_48101b,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_474bd6,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_68672b,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_b5778b,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_aadaa6,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_4f7f37,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_60c8bb,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_5391a0,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_67299e,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_65a6c1,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_33d66d,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_c3b81e,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_45398e,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_9ee783,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_c850d3,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_122ba2,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_bbc354,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_d277a2,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_ebb56b,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_5598ed,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_2bfd93,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_4c0201,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_586a3c,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_91b96a,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_0b0253,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_1321be,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_ba9389,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_57c632,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_ce1fe7,DAT_c9fb10,experiment_to_dataset,0.7
EXP_ba47a6,DAT_409b58,experiment_to_dataset,0.7
EXP_ba47a6,DAT_a57533,experiment_to_dataset,0.7
EXP_ba47a6,DAT_1be135,experiment_to_dataset,0.7
EXP_ba47a6,DAT_d0f272,experiment_to_dataset,0.7
EXP_ba47a6,DAT_fc35a8,experiment_to_dataset,0.7
EXP_ba47a6,DAT_ddaef4,experiment_to_dataset,0.7
EXP_ba47a6,DAT_2ef710,experiment_to_dataset,0.7
EXP_ba47a6,DAT_831141,experiment_to_dataset,0.7
EXP_ba47a6,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_ba47a6,DAT_779fa5,experiment_to_dataset,0.7
EXP_ba47a6,DAT_81cfc7,experiment_to_dataset,0.7
EXP_ba47a6,DAT_7b0b32,experiment_to_dataset,0.7
EXP_ba47a6,DAT_451967,experiment_to_dataset,0.7
EXP_ba47a6,DAT_d88a4b,experiment_to_dataset,0.7
EXP_ba47a6,DAT_461690,experiment_to_dataset,0.7
EXP_ba47a6,DAT_bc7d78,experiment_to_dataset,0.7
EXP_ba47a6,DAT_424973,experiment_to_dataset,0.7
EXP_ba47a6,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_ba47a6,DAT_c53843,experiment_to_dataset,0.7
EXP_ba47a6,DAT_0bd55f,experiment_to_dataset,0.7
EXP_ba47a6,DAT_db1b88,experiment_to_dataset,0.7
EXP_ba47a6,DAT_7858c5,experiment_to_dataset,0.7
EXP_ba47a6,DAT_128e7a,experiment_to_dataset,0.7
EXP_ba47a6,DAT_48101b,experiment_to_dataset,0.7
EXP_ba47a6,DAT_474bd6,experiment_to_dataset,0.7
EXP_ba47a6,DAT_68672b,experiment_to_dataset,0.7
EXP_ba47a6,DAT_b5778b,experiment_to_dataset,0.7
EXP_ba47a6,DAT_aadaa6,experiment_to_dataset,0.7
EXP_ba47a6,DAT_4f7f37,experiment_to_dataset,0.7
EXP_ba47a6,DAT_60c8bb,experiment_to_dataset,0.7
EXP_ba47a6,DAT_5391a0,experiment_to_dataset,0.7
EXP_ba47a6,DAT_67299e,experiment_to_dataset,0.7
EXP_ba47a6,DAT_65a6c1,experiment_to_dataset,0.7
EXP_ba47a6,DAT_33d66d,experiment_to_dataset,0.7
EXP_ba47a6,DAT_c3b81e,experiment_to_dataset,0.7
EXP_ba47a6,DAT_45398e,experiment_to_dataset,0.7
EXP_ba47a6,DAT_9ee783,experiment_to_dataset,0.7
EXP_ba47a6,DAT_c850d3,experiment_to_dataset,0.7
EXP_ba47a6,DAT_122ba2,experiment_to_dataset,0.7
EXP_ba47a6,DAT_bbc354,experiment_to_dataset,0.7
EXP_ba47a6,DAT_d277a2,experiment_to_dataset,0.7
EXP_ba47a6,DAT_ebb56b,experiment_to_dataset,0.7
EXP_ba47a6,DAT_5598ed,experiment_to_dataset,0.7
EXP_ba47a6,DAT_2bfd93,experiment_to_dataset,0.7
EXP_ba47a6,DAT_4c0201,experiment_to_dataset,0.7
EXP_ba47a6,DAT_586a3c,experiment_to_dataset,0.7
EXP_ba47a6,DAT_91b96a,experiment_to_dataset,0.7
EXP_ba47a6,DAT_0b0253,experiment_to_dataset,0.7
EXP_ba47a6,DAT_1321be,experiment_to_dataset,0.7
EXP_ba47a6,DAT_ba9389,experiment_to_dataset,0.7
EXP_ba47a6,DAT_57c632,experiment_to_dataset,0.7
EXP_ba47a6,DAT_2fa2f1,experiment_to_dataset,0.7
EXP_ba47a6,DAT_c9fb10,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_409b58,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_a57533,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_1be135,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_d0f272,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_fc35a8,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_ddaef4,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_2ef710,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_831141,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_eeaa7d,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_779fa5,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_81cfc7,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_7b0b32,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_451967,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_d88a4b,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_461690,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_bc7d78,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_424973,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_8cf8ac,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_c53843,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_0bd55f,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_db1b88,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_7858c5,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_128e7a,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_48101b,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_474bd6,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_68672b,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_b5778b,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_aadaa6,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_4f7f37,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_60c8bb,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_5391a0,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_67299e,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_65a6c1,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_33d66d,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_c3b81e,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_45398e,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_9ee783,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_c850d3,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_122ba2,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_bbc354,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_d277a2,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_ebb56b,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_5598ed,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_2bfd93,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_4c0201,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_586a3c,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_91b96a,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_0b0253,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_1321be,experiment_to_dataset,0.7
EXP_0c2d4a,DAT_ba9389,experiment_to_dataset,0.7
